assembly IDs	species	genus	family	order	class	phylum	superkingdom	gram_stain	metabolism	pathways	carbon_substrates	sporulation	motility	range_tmp	range_salinity	cell_shape	isolation_source	d1_lo	d1_up	d2_lo	d2_up	doubling_h	genome_size	gc_content	coding_genes	optimum_tmp	optimum_ph	growth_tmp	rRNA16S_genes	tRNA_genes	gram_stain.count	metabolism.count	pathways.count	carbon_substrates.count	sporulation.count	motility.count	range_tmp.count	range_salinity.count	cell_shape.count	isolation_source.count	gram_stain.prop	metabolism.prop	pathways.prop	carbon_substrates.prop	sporulation.prop	motility.prop	range_tmp.prop	range_salinity.prop	cell_shape.prop	isolation_source.prop	d1_lo.count	d1_up.count	d2_lo.count	d2_up.count	doubling_h.count	genome_size.count	gc_content.count	coding_genes.count	optimum_tmp.count	optimum_ph.count	growth_tmp.count	rRNA16S_genes.count	tRNA_genes.count	d1_lo.stdev	d1_up.stdev	d2_lo.stdev	d2_up.stdev	doubling_h.stdev	genome_size.stdev	gc_content.stdev	coding_genes.stdev	optimum_tmp.stdev	optimum_ph.stdev	growth_tmp.stdev	rRNA16S_genes.stdev	tRNA_genes.stdev	data_source	ref_id	tid
GCA_900109595.1	Methanobrevibacter gottschalkii	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	positive	anaerobic	methanogenesis	H2_CO2							0.7	0.7	0.9	0.9		1871924.0			37.0	7.0	37.0			2	2.0	1	1	0	0	0	0	0	0.0	100.0	100.0	100.0	100.0							2	1	2.0	1.0	0	2	0	0	2	1	1	0	0	0.0		0.0			10531.648000000001			0.0					engqvist, gold, methanogen	705, 13521, 19776	190974
GCA_003111625.1	Methanobrevibacter thaueri	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	positive	anaerobic	methanogenesis	H2_CO2					coccobacillus		0.5	0.5	0.6	1.2		2244956.0			37.0	7.0	37.0			2	1.0	1	1	0	0	0	0	1	0.0	100.0	100.0	100.0	100.0					100.0		1	1	1.0	1.0	0	1	0	0	1	1	1	0	0														engqvist, gold, methanogen	705, 13521, 19776	190975
GCA_003111605.1	Methanobrevibacter woesei	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	positive	anaerobic	methanogenesis	H2_CO2					coccobacillus		0.6	0.6	1.0	1.0		1544134.0			37.0	7.0	37.0			2	1.0	1	1	0	0	0	0	1	0.0	100.0	100.0	100.0	100.0					100.0		1	1	1.0	1.0	0	1	0	0	1	1	1	0	0														engqvist, gold, methanogen	705, 13521, 19776	190976
GCA_001598055.1	Cupriavidus nantongensis	Cupriavidus	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																7136420.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1796606
GCA_000621965.1	Methanobrevibacter wolinii	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	positive	anaerobic	methanogenesis	H2_CO2					coccobacillus		0.6	0.6	1.0	1.4		2041814.0			37.0	7.0	37.0			2	1.0	1	1	0	0	0	0	1	0.0	100.0	100.0	100.0	100.0					100.0		1	1	1.0	1.0	0	1	0	0	1	1	1	0	0														engqvist, gold, methanogen	705, 13521, 19776	190977
GCA_002221665.1	Bacteroides caecimuris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria										host_animal_endotherm						4839924.0	42.6	3799.0				5.0	69.0	0	0.0	0	0	0	0	0	0	0	1.0										100.0	0	0	0.0	0.0	0	2	1	1	0	0	0	1	1						8.485								genbank, gold, rrndb	6737, 13521	1796613
GCA_004216775.1	Cuneatibacter caecimuris	Cuneatibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		microaerophilic																						0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	0	0	0	0	0	0	0	0														bacdive-microa	151	1796618
GCA_009917305.1	Acutalibacter muris	Acutalibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										host_animal_endotherm						3802913.0								0	0.0	0	0	0	0	0	0	0	1.0										100.0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1796620
GCA_902374045.1	Acetomicrobium hydrogeniformans	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	negative	anaerobic		asparagine, fructose, glucose, glutamate, histidine, leucine, malonate, maltose, mannose, phenylalanine, pyruvate, serine, threonine	no	yes	mesophilic		bacillus	wastewater	0.4	0.5	1.7	2.7		2308705.0	46.4		55.0	7.0	55.0			2	2.0	0	1	4	2	1	0	3	2.0	100.0	66.7		100.0	100.0	66.7	100.0		100.0	100.0	1	1	1.0	1.0	0	1	1	0	2	2	1	0	0									0.0	0.0				engqvist, fierer, gold, microbe-directory, patric	705, 2004, 13521, 19891, 19897	649746
GCA_014196535.1	Rhizobium borbori	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	negative	obligate aerobic		acetate, arabinose, arabitol, cellobiose, fructose, fucose, galactose, glucose, maltose, mannitol, mannose, propionate, sorbitol, sucrose, trehalose	no	flagella			bacillus	wastewater						4763980.0			28.0	6.9	30.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	1	0	0	1	1	1	0	0														engqvist, fierer, gold	705, 4715, 13521	485907
GCA_004343035.1	Longibaculum muris	Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		anaerobic																						0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	0	0	0	0	0	0	0	0														gold	13521	1796628
GCA_004346165.1	Muricomes intestini	Muricomes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		anaerobic																						0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	0	0	0	0	0	0	0	0														gold	13521	1796634
GCA_004341945.1	Longicatena caecimuris	Longicatena	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		anaerobic																						0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	0	0	0	0	0	0	0	0														gold	13521	1796635
GCA_000316515.1	Cyanobium gracile	Cyanobium	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	negative	aerobic			no	no	mesophilic			water						3342363.2	68.705	3224.667	32.5			2.0	43.0	3	2.0	0	0	1	2	1	0	0		100.0	100.0			100.0	100.0	100.0				0	0	0.0	0.0	0	5	2	3	1	0	0	2	2						1.7890000000000001	0.006999999999999999	48.294				0.0	0.0	genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	6946, 13521, 14008, 17421, 19891, 19897, 19908	59930
GCA_902362395.1	Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	positive	anaerobic	cellulose_degradation		no	no	mesophilic			host_animal_endotherm_intestinal	0.7	1.0				3098252.875	36.927	2835.5	40.0	5.5	37.0	9.0	70.0	4	4.0	3	0	3	2	2	0	0	2.0	100.0	100.0	100.0		100.0	100.0	100.0			66.7	1	1	0.0	0.0	0	8	3	2	1	1	1	1	1	0.0	0.0				243713.27300000002	0.562	91.21700000000001						engqvist, genbank, gold, kegg, microbe-directory, patric, rrndb, bergeys	705, 6736, 13521, 17664, 19891, 19897	649756
GCA_001437125.1	Lactobacillus paucivorans	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		anaerobic		fructose, ribose, xylose	no	no			bacillus	food_fermented	0.9		1.5	5.0		2337619.0			30.0	4.0	28.0			0	2.0	0	1	1	1	0	0	1	2.0		100.0		100.0	100.0	100.0			100.0	66.7	1	0	1.0	1.0	0	1	0	0	1	1	2	0	0											0.0			campedelli, engqvist, fierer, gold	152, 705, 3439, 13521	616990
GCA_004345615.1	Natronoflexus pectinivorans	Natronoflexus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	negative									soil											30.0			1	0.0	0	0	0	0	0	0	0	1.0	100.0									100.0	0	0	0.0	0.0	0	0	0	0	0	0	1	0	0														engqvist, gold	705, 13521	682526
GCA_003634105.1	Maribacter vaceletii	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria		aerobic														3889815.0								0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1206816
GCA_000711245.1	Polycyclovorans algicola	Polycyclovorans	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria																3653213.0					30.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, gold	705, 13521	616992
GCA_000987865.1	[Brevibacterium] flavum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria	positive															3340044.2	54.183	2967.333			30.0	6.0	62.0	1	0.0	0	0	0	0	0	0	0	0.0	100.0										0	0	0.0	0.0	0	5	3	3	0	0	1	2	2						1227.538	0.076	77.681				0.0	2.8280000000000003	engqvist, genbank, gold, kegg, patric, rrndb	705, 7619, 8387, 13521, 19237, 19897	92706
GCA_002234495.1	Arenibacter algicola	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria										host_algae						5780892.75	39.844	4881.5			30.0	3.0	42.0	0	0.0	0	0	0	0	0	0	0	1.0										50.0	0	0	0.0	0.0	0	4	1	2	0	0	1	1	1						153775.167		71.418						engqvist, genbank, gold, kegg, rrndb	705, 6160, 13521, 19515	616991
GCA_001434705.1	Lactobacillus nasuensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			fermentation	2-ketogluconate, arabinose, maltose, ribose, xylose	no	no			bacillus	food_fermented	2.9	3.0	8.7	9.0		2273380.0					30.0			0	0.0	1	1	1	1	0	0	1	1.0			100.0	100.0	100.0	100.0			100.0	50.0	1	1	1.0	1.0	0	1	0	0	0	0	2	0	0											0.0			bacdive-microa, campedelli, engqvist, fierer, gold	151, 152, 705, 3433, 13521	944671
GCA_900156685.1	Chryseobacterium piscicola	Chryseobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	negative	aerobic				no			bacillus	host_animal_ectotherm	1.0		2.55			3452400.0			15.0		15.0			1	1.0	0	0	0	1	0	0	1	2.0	100.0	100.0				100.0			100.0	100.0	1	0	1.0	0.0	0	1	0	0	1	0	1	0	0														engqvist, fierer, gold, pasteur	705, 2502, 13521	551459
GCA_014191505.1	Hoyosella altamirensis	Hoyosella	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic		glucose, maltose, myo-inositol, rhamnose, sorbitol, sucrose	no	no			coccus	biofilm									28.0		29.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	50.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	0	0	0	1	0	1	0	0														engqvist, fierer, gold, pasteur	705, 3230, 13521	616997
GCA_001688845.2	Muribaculum intestinale	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria										host_animal_endotherm						3306764.5	50.1	2641.0					54.0	0	0.0	0	0	0	0	0	0	0	1.0										100.0	0	0	0.0	0.0	0	2	1	1	0	0	0	0	1						430.62800000000004								genbank, gold	6737, 13521	1796646
GCA_014203645.1	Streptomyces zagrosensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																					28.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	0	0	0	0	0	1	0	0											0.0			engqvist	705	1042984
GCA_000934745.1	Desulfonatronum thioautotrophicum	Desulfonatronum	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	negative		hydrogen_oxidation_dark, sulfate_reduction, fermentation, sulfite_reduction, thiosulfate_reduction							sediment_hypersaline						4634603.0					30.0			1	0.0	9	0	0	0	0	0	0	1.0	100.0		100.0							100.0	0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, faprotax, gold	705, 838, 827, 13521	617001
GCA_900115615.1	Hydrogenimonas thermophila	Hydrogenimonas		Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	negative		hydrogen_oxidation_dark			flagella			bacillus	sediment_marine_hydrothermal	0.7	1.0	1.5	3.5	1.16	2444910.0			55.0	5.9	55.0			1	0.0	2	0	0	1	0	0	1	1.0	100.0		100.0			100.0			100.0	50.0	1	1	1.0	1.0	1	1	0	0	1	1	1	0	0														corkrey, faprotax, fierer, gold	379, 1108, 1109, 3244, 13521	223786
GCA_900104215.1	Desulfonatronum thiosulfatophilum	Desulfonatronum	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	negative		fermentation, sulfite_reduction, sulfate_reduction, hydrogen_oxidation_dark, thiosulfate_reduction							sediment_hypersaline						3602125.0					30.0			1	0.0	9	0	0	0	0	0	0	1.0	100.0		100.0							100.0	0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, faprotax, gold	705, 827, 838, 13521	617002
GCA_900182585.1	Balnearium lithotrophicum	Balnearium	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria	negative	anaerobic								sediment_marine_hydrothermal					1.31	1727484.0			70.0		72.7			1	2.0	0	0	0	0	0	0	0	1.0	100.0	100.0								100.0	0	0	0.0	0.0	1	1	0	0	1	0	2	0	0											3.818			corkrey, engqvist, gold	521, 705, 13521	223788
GCA_001597945.1	Vibrio cidicii	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria		aerobic								water_fresh						4760335.0								0	1.0	0	0	0	0	0	0	0	1.0		100.0								100.0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0														gold, pasteur	13521	1763883
GCA_002221595.1	Turicimonas muris	Turicimonas	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria										host_animal_endotherm						2886967.0								0	0.0	0	0	0	0	0	0	0	1.0										100.0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1796652
GCA_001553215.1	Porphyromonas somerae	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	negative	obligate anaerobic			no	no			bacillus	host_animal_endotherm_surface						2357422.0	47.0				37.0			4	2.0	0	0	3	2	0	0	2	2.0	100.0	66.7			100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	2	1	0	0	0	1	0	0						1052.175								engqvist, gold, microbe-directory, patric	705, 13521, 19891, 19897	322095
GCA_000378045.1	Marinobacterium rhizophilum	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	obligate aerobic		arabinose, arginine, asparagine, fructose, galactose, glucose, glutamate, glycerol, glycine, leucine, mannitol, mannose, N-acetylgulcosamine, sucrose, trehalose		yes	mesophilic		bacillus	sediment	0.325	0.4	0.65	0.8		5362578.0	58.5		25.0	7.0	28.0			3	1.0	0	1	0	2	1	0	3	2.0	100.0	50.0		100.0		66.7	100.0		100.0	66.7	2	1	2.0	1.0	0	2	1	0	3	2	1	0	0	0.035		0.071			2822.77			0.0	0.0				engqvist, fierer, gold, microbe-directory, patric	705, 3674, 13521, 19891, 19897	420402
GCA_005518135.1	Pelagicola litoralis	Pelagicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	negative	obligate aerobic	aerobic_chemo_heterotrophy	acetate, glucose, proline, serine, Tween 80	no	no				water_marine	0.5	1.15	1.15	4.4		3642925.0			25.0	7.0	28.0			1	1.0	2	1	1	2	0	0	0	2.0	100.0	50.0	100.0	100.0	100.0	100.0				100.0	2	2	2.0	2.0	0	1	0	0	2	1	1	0	0	0.0	0.354	0.071	3.677					0.0					engqvist, faprotax, fierer, gold	705, 1463, 4398, 13521	420403
GCA_900142245.1	Paramaledivibacter caminithermalis	Paramaledivibacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	positive	anaerobic	fermentation		yes	yes			bacillus	sediment_marine_hydrothermal	0.4	0.5	5.0	9.0		4060624.0			45.0		42.0			1	1.0	2	0	1	1	0	0	1	1.0	100.0	100.0	100.0		100.0	100.0			100.0	100.0	1	1	1.0	1.0	0	1	0	0	1	0	1	0	0														engqvist, faprotax, gold	705, 755, 13521	191027
GCA_000331025.1	Desulfovibrio hydrothermalis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	negative	anaerobic	sulfate_reduction		no	yes	mesophilic		vibrio	sediment_marine_hydrothermal	0.5	1.0	1.2			3708362.0	45.15	3548.0	35.0	7.45	33.0			3	2.0	2	0	3	1	1	0	1	1.0	100.0	66.7	100.0		100.0	100.0	100.0		100.0	100.0	1	1	1.0	0.0	0	3	1	1	1	1	1	0	0						0.0								engqvist, gold, kegg, microbe-directory, pasteur, patric, protraits	705, 13521, 17487, 19891, 19897, 19908	191026
GCA_900108525.1	Chryseobacterium hominis	Chryseobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	negative	aerobic	nitrate_reduction	acetate, alanine, alaninamide, alpha-cyclodextrin, alpha-ketovaleric acid, asparagine, cellobiose, dextrin, fructose, gluconic acid, glucose, glutamate, glycogen, leucine, maltose, mannose, proline, propionate, pyruvic acid methyl ester, quinic acid, serine, sucrose, threonine, Tween 40, Tween 80, xylitol		no			bacillus	host_animal	0.875		1.5			2788642.0			29.25		28.5			2	6.0	1	2	0	2	0	0	2		100.0	66.7	100.0	100.0		100.0			100.0		2	0	2.0	0.0	0	1	0	0	2	0	2	0	0	0.53		0.7070000000000001						1.061		0.7070000000000001			bacdive-microa, engqvist, fierer, gold, pasteur	151, 705, 2477, 2495, 13521	420404
GCA_001594005.1	Clostridium tepidiprofundi	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	positive	anaerobic		glucose, maltose	yes				bacillus	sediment_marine_hydrothermal	0.45	0.6	2.25	3.0		3042226.5			50.0	6.4	50.0			1	2.0	0	1	2	0	0	0	2	1.0	100.0	100.0		100.0	100.0				100.0	50.0	2	1	2.0	1.0	0	2	0	0	2	1	1	0	0	0.071		0.354			25295.331000000002			0.0					engqvist, fierer, gold	705, 2546, 13521	420412
GCA_014203025.1	Desulfurispira natronophila	Desulfurispira	Chrysiogenaceae	Chrysiogenales	Chrysiogenetes	Chrysiogenetes	Bacteria	negative		arsenate_reduction, sulfur_reduction							sediment_fresh_alkaline											30.0			1	0.0	4	0	0	0	0	0	0	1.0	100.0		100.0							100.0	0	0	0.0	0.0	0	0	0	0	0	0	1	0	0														engqvist, faprotax, gold	705, 862, 13521	682562
GCA_003413745.1	Marixanthomonas ophiurae	Marixanthomonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	negative	obligate aerobic	aerobic_chemo_heterotrophy	Tween 20, Tween 40, Tween 80	no	no			bacillus	host_animal_ectotherm	0.45		2.5						26.5	7.5	30.0			1	1.0	2	1	1	1	0	0	1	1.0	100.0	50.0	100.0	100.0	100.0	100.0			100.0	100.0	1	0	1.0	0.0	0	0	0	0	1	1	1	0	0														engqvist, faprotax, fierer, gold, pasteur	705, 1536, 3699, 13521	387659
GCA_003815015.1	Thermodesulfitimonas autotrophica	Thermodesulfitimonas	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria		anaerobic																						0	1.0	0	0	0	0	0	0	0	0.0		100.0									0	0	0.0	0.0	0	0	0	0	0	0	0	0	0														gold	13521	1894989
GCA_902363645.1	Parabacteroides johnsonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	negative	anaerobic		arabinose, glucose, lactose, maltose, mannose, raffinose, rhamnose, sucrose, trehalose, xylose	no	no	mesophilic		bacillus	host_animal_endotherm	0.8		1.7	2.5		4613080.666999999	44.34				37.0			4	4.0	0	1	5	2	1	0	3	1.0	80.0	80.0		100.0	100.0	100.0	100.0		100.0	33.3	1	0	1.0	1.0	0	3	2	0	0	0	1	0	0						729.7710000000001	1.117							engqvist, fierer, gold, microbe-directory, pasteur, patric, protraits	705, 4315, 13521, 19891, 19897, 19908	387661
GCA_003797885.1	Shewanella vesiculosa	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	facultative	fermentation, nitrate_reduction, aerobic_chemo_heterotrophy	cellobiose, galactose, glucose, malate, maltose, mannitol, melibiose, sucrose	no	flagella			bacillus	sediment_marine	0.5		2.25						17.5	7.5				1	1.0	7	1	1	1	0	0	1	1.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0	100.0	1	0	1.0	0.0	0	0	0	0	1	1	0	0	0														faprotax, fierer, gold	1316, 4985, 13521	518738
GCA_014174255.1	Gluconacetobacter sacchari	Gluconacetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	negative	aerobic								host_animal_ectotherm	0.7	0.9	1.3	2.2							29.0			1	1.0	0	0	0	0	0	0	0	1.0	100.0	100.0								100.0	1	1	1.0	1.0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0										engqvist, gold, pasteur, bergeys	705, 13521	92759
GCA_003387535.1	Paraperlucidibaca baekdonensis	Paraperlucidibaca	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	aerobic																			20.0			1	1.0	0	0	0	0	0	0	0	0.0	100.0	100.0									0	0	0.0	0.0	0	0	0	0	0	0	1	0	0														engqvist, gold	705, 13521	748120
GCA_001839655.1	Pseudomonas argentinensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	aerobic	nitrate_reduction	2-ketogluconate, arabinose, arabitol, caprate, citrate, fructose, fucose, galactose, glucose, glycerol, malate, mannitol, mannose, melibiose, ribose, trehalose, xylose	no	flagella	mesophilic		bacillus	soil	0.6		1.6			5078869.5	64.048		26.5		30.0			1	2.0	1	1	1	1	1	0	1	2.0	100.0	66.7	100.0	100.0	100.0	100.0	100.0		100.0	100.0	1	0	1.0	0.0	0	2	1	0	2	0	1	0	0						41227.861000000004			2.121					engqvist, fierer, gold, pasteur, patric	705, 4593, 13521, 19897	289370
GCA_001375675.1	Massilibacterium senegalense	Massilibacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																2847590.0					37.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, gold	705, 13521	1632858
GCA_000963695.1	Methylococcaceae bacterium Sn10-6		Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria																4575426.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1632867
GCA_000017565.1	Parvibaculum lavamentivorans	Parvibaculum	Rhodobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	negative	aerobic	aerobic_chemo_heterotrophy	acetate, ethanol, pyruvate, succinate, Tween 20, Tween 80	no	yes	mesophilic		bacillus	wastewater	0.2		0.8			3914744.0	62.3	3632.0	30.0		30.0	1.0	45.0	4	2.0	2	1	3	2	1	0	4	1.0	100.0	66.7	100.0	100.0	100.0	66.7	100.0		100.0	100.0	1	0	1.0	0.0	0	5	2	3	1	0	1	2	2						2.2359999999999998	0.0	17.349				0.0	0.0	engqvist, faprotax, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 1456, 4351, 6073, 13521, 14684, 15809, 19891, 19897, 19908	256618
GCA_000143965.1	Desulfarculus baarsii	Desulfarculus	Desulfarculaceae	Desulfarculales	Deltaproteobacteria	Proteobacteria	Bacteria	negative	anaerobic	sulfite_reduction, sulfate_reduction		no	yes			vibrio	sediment_fresh						3655730.8	65.7	3241.667			37.0	1.0	46.0	4	2.0	3	0	1	1	0	0	1	1.0	100.0	100.0	100.0		100.0	100.0			100.0	50.0	0	0	0.0	0.0	0	5	2	3	0	0	1	2	2						0.447	0.0	36.556				0.0	0.0	engqvist, faprotax, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 760, 6349, 13521, 14037, 16397, 19891, 19897, 19908	453230
GCA_002632355.1	Sulfuricella denitrificans	Sulfuricella	Gallionellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	negative	aerobic	nitrate_reduction, denitrification, sulfur_oxidation_dark, thiosulfate_oxidation_dark, nitrite_reduction, nitrous_oxide_reduction		no	yes			bacillus	water	0.4	0.6	0.8	2.0		3222587.5	56.11600000000001	3030.0	22.0	7.75	22.0	2.0	45.0	3		17	0	1	1	0	0	1		100.0		100.0		100.0	100.0			100.0		1	1	1.0	1.0	0	4	1	3	2	2	1	2	2						10751.0		37.986999999999995	0.0	0.0		0.0	0.0	bacdive-microa, engqvist, faprotax, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, protraits, rrndb	151, 705, 989, 5277, 7145, 13521, 15057, 17889, 19891, 19908	649841
GCA_000971335.1	Chromobacterium vaccinii	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria		obligate aerobic		caprate, gluconic acid, glucose, malate, N-acetylgulcosamine		yes			bacillus	soil	1.19		3.03			4998325.166999999	64.3	4483.667	25.5		26.0	8.0	100.0	0	1.0	0	1	0	1	0	0	1	1.0		100.0		100.0		100.0			100.0	50.0	1	0	1.0	0.0	0	6	2	3	1	0	1	1	2						47864.614	0.0	56.199					0.0	engqvist, fierer, genbank, gold, kegg, rrndb	705, 2468, 7599, 8390, 13521, 19339	1108595
GCA_000012985.1	Hahella chejuensis	Hahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	negative				no	yes	mesophilic	moderate-halophilic	bacillus	sediment_marine	0.5	0.7	1.6	9.0		7215267.6	53.9	6424.6669999999995				5.0	67.0	3	0.0	0	0	1	2	1	1	2	1.0	100.0				100.0	100.0	100.0	100.0	100.0	100.0	1	1	1.0	1.0	0	5	2	3	0	0	0	2	2	0.0	0.0	0.0	0.0		1.3419999999999999	0.0	307.098				0.0	0.0	genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb, bergeys	6011, 13521, 14210, 15536, 19897, 19908	158327
GCA_000477435.1	Candidatus Symbiobacter mobilis	Candidatus Symbiobacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria					no											2991840.0	59.1	2417.333				2.0	44.0	0	0.0	0	0	1	0	0	0	0	0.0					100.0						0	0	0.0	0.0	0	3	1	3	0	0	0	2	2						0.0		182.297				0.0	0.0	genbank, jemma-refseq, kegg, protraits, rrndb	6914, 13853, 17909, 19908	1436290
