assembly ID	Length	GC-content	Present Markers	Completeness	Redundancy	Weighted completeness	Weighted redundancy	Contigs	N50	L50	N90	L90	CDs	GC
GCA_003054195.1	-	-	104	0.9905	1.0673	0.9814	1.097	-	-	-	-	-	5086	63.0992076602236
GCA_000007905.1	-	-	100	0.9524	1.0	0.9429	1.0	-	-	-	-	-	1798	35.93126961347217
GCA_000020125.1	-	-	105	1.0	1.0286	1.0	1.038	-	-	-	-	-	7336	60.9824436397173
GCA_000715605.1	-	-	96	0.9143	1.0417	0.9107	1.0751	-	-	-	-	-	10309	64.99180764987085
GCA_003355475.1	-	-	104	0.9905	1.0192	0.9775	1.0349	-	-	-	-	-	3261	72.75172107209339
GCA_001613125.1	-	-	105	1.0	1.0381	1.0	1.058	-	-	-	-	-	5654	68.02257334924721
GCA_900167145.1	-	-	101	0.9619	1.0297	0.9319	1.0636	-	-	-	-	-	2180	42.518349455430254
GCA_000425065.1	-	-	104	0.9905	1.0385	0.9998	1.0443	-	-	-	-	-	7550	73.13430692961265
GCA_000767155.1	-	-	104	0.9905	1.0192	0.9884	1.0319	-	-	-	-	-	2518	45.669342409856256
GCA_000308595.1	-	-	104	0.9905	1.0577	0.9998	1.0855	-	-	-	-	-	6294	69.10311045351472
GCA_014194675.1	-	-	104	0.9905	1.0192	0.9907	1.0008	-	-	-	-	-	3769	61.36744051294104
GCA_000943515.2	-	-	104	0.9905	1.1154	0.9918	1.1646	-	-	-	-	-	8414	68.82991788424224
GCA_000308435.1	-	-	105	1.0	1.0381	1.0	1.0375	-	-	-	-	-	7166	67.52850146327258
GCA_000308755.1	-	-	103	0.981	1.0388	0.9999	1.0374	-	-	-	-	-	6758	66.0987886800762
GCA_001039045.1	-	-	104	0.9905	1.0288	0.9907	1.037	-	-	-	-	-	2805	43.64639430356493
GCA_000012525.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	2719	54.17895723233218
GCA_001311925.1	-	-	105	1.0	1.1143	1.0	1.0879	-	-	-	-	-	4016	32.73124597364313
GCA_004011495.1	-	-	104	0.9905	1.0769	0.9998	1.0662	-	-	-	-	-	7205	67.28805756739953
GCA_002192685.1	-	-	104	0.9905	1.0096	0.9803	1.0008	-	-	-	-	-	6022	66.96262875487007
GCA_001482755.1	-	-	79	0.7524	1.038	0.9846	1.0639	-	-	-	-	-	2919	62.39993687468208
GCA_014204315.1	-	-	103	0.981	1.0291	0.9802	1.0171	-	-	-	-	-	4765	63.120064667567206
GCA_001202025.1	-	-	104	0.9905	1.0385	0.9814	1.0342	-	-	-	-	-	3811	58.16882066394872
GCA_011801145.1	-	-	104	0.9905	1.0962	0.9892	1.041	-	-	-	-	-	9134	66.72587368802623
GCA_001887175.1	-	-	95	0.9048	1.3474	0.8737	1.307	-	-	-	-	-	1817	28.407684741544596
GCA_000243235.1	-	-	104	0.9905	1.0096	0.9863	1.0149	-	-	-	-	-	3516	37.2006606713408
GCA_001483985.1	-	-	102	0.9714	1.0098	0.9749	1.0017	-	-	-	-	-	1878	35.67337745299576
GCA_902499105.1	-	-	105	1.0	1.0286	1.0	1.038	-	-	-	-	-	7499	64.60348293027867
GCA_001436755.1	-	-	104	0.9905	1.0288	0.9907	1.014	-	-	-	-	-	2213	38.955635800435914
GCA_900156665.1	-	-	103	0.981	1.0485	0.9673	1.0661	-	-	-	-	-	2138	61.75058180729907
GCA_900100005.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	3727	58.38620812599559
GCA_000420045.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	2312	61.985335374789756
GCA_900114485.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3914	58.95740556736512
GCA_000185805.1	-	-	100	0.9524	1.01	0.8996	1.0168	-	-	-	-	-	1831	52.28619311701499
GCA_000559025.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3798	70.76968484648793
GCA_005952805.1	-	-	104	0.9905	1.0385	0.9884	1.0288	-	-	-	-	-	3736	66.23917959304791
GCA_000317435.1	-	-	105	1.0	1.0286	1.0	1.0607	-	-	-	-	-	5780	39.88492885000024
GCA_003096815.1	-	-	103	0.981	1.0291	0.977	1.0705	-	-	-	-	-	2553	44.71771900024609
GCA_003026495.1	-	-	105	1.0	1.019	1.0	1.0406	-	-	-	-	-	5193	48.09971835407743
GCA_007994965.1	-	-	99	0.9429	1.0505	0.9616	1.0601	-	-	-	-	-	5885	67.3697504155881
GCA_006152145.1	-	-	103	0.981	1.0388	0.9813	1.0718	-	-	-	-	-	4635	67.3522591658198
GCA_002890855.1	-	-	104	0.9905	1.0288	0.9884	1.0322	-	-	-	-	-	4441	58.00605642320099
GCA_001612965.1	-	-	105	1.0	1.0571	1.0	1.0658	-	-	-	-	-	6658	67.89526521701798
GCA_003353425.1	-	-	104	0.9905	1.0096	0.9863	1.0154	-	-	-	-	-	3024	42.259625398722534
GCA_000975095.1	-	-	104	0.9905	1.0	0.9775	1.0	-	-	-	-	-	2608	66.910559434851
GCA_011927795.1	-	-	104	0.9905	1.0192	0.9863	1.0318	-	-	-	-	-	3380	37.54873036656892
GCA_000381125.1	-	-	104	0.9905	1.0096	0.9863	1.0008	-	-	-	-	-	3325	65.88838806033884
GCA_003148745.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3543	42.12847218078956
GCA_000026445.2	-	-	104	0.9905	1.0288	0.9918	1.0418	-	-	-	-	-	5871	64.24836619333936
GCA_003574035.1	-	-	101	0.9619	1.0297	0.9559	1.0351	-	-	-	-	-	3477	61.13473607359025
GCA_000354675.1	-	-	104	0.9905	1.0385	1.0	1.044	-	-	-	-	-	4282	60.906171183080005
GCA_001304445.1	-	-	86	0.819	1.1047	0.8251	1.1317	-	-	-	-	-	2324	55.830522708240245
GCA_007830875.1	-	-	103	0.981	1.0777	0.99	1.0773	-	-	-	-	-	10240	38.55557026945133
GCA_900108915.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	2372	46.34008919135484
GCA_900167095.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3127	45.499758770929255
GCA_003798325.1	-	-	104	0.9905	1.0192	0.9775	1.0124	-	-	-	-	-	2560	70.58912355244522
GCA_000422325.1	-	-	104	0.9905	1.0096	0.9918	1.0153	-	-	-	-	-	2614	44.61277212660922
GCA_001304215.1	-	-	91	0.8667	1.0	0.9219	1.0	-	-	-	-	-	2714	61.69268942090813
GCA_001304345.1	-	-	52	0.4952	1.1538	0.3833	1.1519	-	-	-	-	-	938	53.74607475574099
GCA_001303835.1	-	-	76	0.7238	1.0395	0.7808	1.0443	-	-	-	-	-	2980	61.38817332960539
GCA_000688235.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3896	46.89281064802235
GCA_000422845.1	-	-	104	0.9905	1.0192	0.9683	1.042	-	-	-	-	-	3954	54.2843211499173
GCA_000422865.1	-	-	105	1.0	1.0286	1.0	1.0406	-	-	-	-	-	3267	45.17033145682481
GCA_000620085.1	-	-	105	1.0	1.0381	1.0	1.0682	-	-	-	-	-	4672	53.39701845802237
GCA_006546935.1	-	-	79	0.7524	1.1392	0.6544	1.1518	-	-	-	-	-	1472	29.92437633652362
GCA_001304425.1	-	-	77	0.7333	1.0	0.693	1.0	-	-	-	-	-	2369	60.314127515868186
GCA_000566685.1	-	-	101	0.9619	1.0198	0.9536	1.0377	-	-	-	-	-	4278	43.06259524660969
GCA_002082115.1	-	-	102	0.9714	1.0294	0.9999	1.0283	-	-	-	-	-	4739	55.09067379348064
GCA_001303545.1	-	-	85	0.8095	1.0	0.7485	1.0	-	-	-	-	-	1391	63.8549814527359
GCA_001303625.1	-	-	37	0.3524	1.0	0.2298	1.0	-	-	-	-	-	724	63.73678270393669
GCA_003633685.1	-	-	103	0.981	1.0777	0.9916	1.1482	-	-	-	-	-	7563	70.15726898361268
GCA_000422425.1	-	-	105	1.0	1.0286	1.0	1.0406	-	-	-	-	-	4464	46.83953774108291
GCA_001302765.1	-	-	50	0.4762	1.06	0.3891	1.0007	-	-	-	-	-	1261	39.12372655280929
GCA_001303105.1	-	-	82	0.781	1.0854	0.7376	1.1549	-	-	-	-	-	4333	51.69120397033908
GCA_001302685.1	-	-	56	0.5333	1.0	0.4485	1.0	-	-	-	-	-	1117	63.50932920618432
GCA_001303445.1	-	-	87	0.8286	1.023	0.7788	1.0190000000000001	-	-	-	-	-	3063	68.20701194889243
GCA_001303965.1	-	-	102	0.9714	1.1176	0.9492	1.1817	-	-	-	-	-	3866	50.67547223195217
GCA_001304175.1	-	-	92	0.8762	1.2717	0.8404	1.2414	-	-	-	-	-	3427	59.381565530534154
GCA_001303565.1	-	-	61	0.581	1.2131	0.4542	1.115	-	-	-	-	-	1787	50.832539611565146
GCA_001303585.1	-	-	98	0.9333	1.0714	0.9161	1.0551	-	-	-	-	-	3501	62.72373944259397
GCA_000347775.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3692	55.54741182225383
GCA_001303345.1	-	-	82	0.781	1.0488	0.8213	1.0745	-	-	-	-	-	2447	48.86188232372909
GCA_001303065.1	-	-	71	0.6762	1.0282	0.6351	1.0352	-	-	-	-	-	2681	47.841403038018015
GCA_001304355.1	-	-	64	0.6095	1.0	0.4062	1.0	-	-	-	-	-	1472	62.26141850445046
GCA_001303245.1	-	-	90	0.8571	1.0222	0.7594	1.0268	-	-	-	-	-	2593	68.41804416392623
GCA_001303325.1	-	-	101	0.9619	1.0792	0.9129999999999999	1.1107	-	-	-	-	-	3413	46.51724102555434
GCA_001302825.1	-	-	91	0.8667	1.011	0.8263	1.037	-	-	-	-	-	1911	52.58419046991161
GCA_001302725.1	-	-	69	0.6571	1.0	0.3684	1.0	-	-	-	-	-	1015	53.56604611612424
GCA_001303045.1	-	-	44	0.419	1.0455	0.3598	1.0611	-	-	-	-	-	3630	47.270198666673814
GCA_001303025.1	-	-	90	0.8571	1.0111	0.7974	1.0276	-	-	-	-	-	3391	56.87362817928839
GCA_001302675.1	-	-	70	0.6667	1.1143	0.5692	1.0061	-	-	-	-	-	2367	67.68626774063506
GCA_001304105.1	-	-	85	0.8095	1.0824	0.7340000000000001	1.135	-	-	-	-	-	3818	56.38112497307063
GCA_001303995.1	-	-	74	0.7048	1.1486	0.5804	1.2574	-	-	-	-	-	1301	43.362252393049374
GCA_001303495.1	-	-	91	0.8667	1.0989	0.7154	1.0364	-	-	-	-	-	2712	60.582306787062095
GCA_002563925.1	-	-	104	0.9905	1.0096	0.9775	1.0225	-	-	-	-	-	2883	71.20204728769562
GCA_001303665.1	-	-	76	0.7238	1.0132	0.6189	1.0494	-	-	-	-	-	2859	67.9387308792854
GCA_001304155.1	-	-	91	0.8667	1.011	0.7848	1.0193	-	-	-	-	-	1610	45.180444509794214
GCA_001304225.1	-	-	89	0.8476	1.0337	0.718	1.0826	-	-	-	-	-	1996	43.90582562395002
GCA_001304455.1	-	-	58	0.5524	1.2931	0.4896	1.2327	-	-	-	-	-	3708	56.82576762011756
GCA_001304315.1	-	-	89	0.8476	1.0	0.8611	1.0	-	-	-	-	-	1933	42.67855332244257
GCA_001304015.1	-	-	98	0.9333	1.0102	0.882	1.0234	-	-	-	-	-	2592	53.18745347844861
GCA_001303695.1	-	-	80	0.7619	1.0375	0.7608	1.0424	-	-	-	-	-	3232	51.05868240398775
GCA_000428805.1	-	-	104	0.9905	1.0192	0.9824	1.0174	-	-	-	-	-	2649	51.277713695067376
GCA_001303285.1	-	-	104	0.9905	1.9519	0.9918	1.9074	-	-	-	-	-	5581	62.20214316150767
GCA_900100495.1	-	-	104	0.9905	1.0385	0.9884	1.0558	-	-	-	-	-	5145	63.79875701366918
GCA_003025005.1	-	-	101	0.9619	1.0198	0.9653	1.0309	-	-	-	-	-	3410	34.276056210259256
GCA_005239635.1	-	-	102	0.9714	1.0098	0.9814	1.021	-	-	-	-	-	2291	53.44796660274921
GCA_013135535.1	-	-	104	0.9905	1.0096	0.9824	1.0167	-	-	-	-	-	2312	52.680755500793076
GCA_900105185.1	-	-	104	0.9905	1.0385	0.9884	1.0603	-	-	-	-	-	6875	61.12294885423701
GCA_003752125.1	-	-	105	1.0	1.0857	1.0	1.1121	-	-	-	-	-	7932	71.30528022422129
GCA_900102185.1	-	-	103	0.981	1.0388	0.9721	1.0216	-	-	-	-	-	4095	56.450942753045815
GCA_900113745.1	-	-	104	0.9905	1.0288	0.9884	1.0411	-	-	-	-	-	3814	57.31205186367563
GCA_001598255.1	-	-	105	1.0	1.0095	1.0	1.0008	-	-	-	-	-	5036	68.82345733204953
GCA_000169155.1	-	-	101	0.9619	1.0198	0.9278	1.0386	-	-	-	-	-	2840	51.62457395976365
GCA_900089595.1	-	-	105	1.0	1.0286	1.0	1.0787	-	-	-	-	-	6118	73.62119373834818
GCA_000738005.1	-	-	103	0.981	1.0291	0.966	1.0364	-	-	-	-	-	1905	54.61295197411974
GCA_000974285.1	-	-	105	1.0	1.0095	1.0	1.0052	-	-	-	-	-	3487	36.12139228795478
GCA_004799135.1	-	-	104	0.9905	1.0096	0.9849	1.0154	-	-	-	-	-	2990	47.085246750849926
GCA_003570725.1	-	-	105	1.0	1.019	1.0	1.0199	-	-	-	-	-	4171	37.99009943772877
GCA_900109345.1	-	-	103	0.981	1.0194	0.9747	1.0322	-	-	-	-	-	3709	35.463621872326755
GCA_900107535.1	-	-	103	0.981	1.0388	0.977	1.0673	-	-	-	-	-	4626	40.59994447818999
GCA_900188415.1	-	-	103	0.981	1.0194	0.9747	1.0322	-	-	-	-	-	3695	37.931955745929244
GCA_004216535.1	-	-	100	0.9524	1.04	0.9058	1.0848	-	-	-	-	-	3550	72.7358819378487
GCA_004362715.1	-	-	103	0.981	1.0388	0.9861	1.0667	-	-	-	-	-	4577	39.956870161377886
GCA_900155985.1	-	-	103	0.981	1.0097	0.9747	1.015	-	-	-	-	-	3890	36.9097705941972
GCA_000429545.1	-	-	104	0.9905	1.0192	0.9863	1.0302	-	-	-	-	-	4103	37.83918578702482
GCA_900182595.1	-	-	102	0.9714	1.049	0.9768	1.0808	-	-	-	-	-	5668	41.1311497488909
GCA_004362245.1	-	-	102	0.9714	1.049	0.9768	1.0808	-	-	-	-	-	4671	42.513847961764625
GCA_900142175.1	-	-	103	0.981	1.0194	0.9747	1.0322	-	-	-	-	-	3983	36.72724122607029
GCA_000972765.1	-	-	103	0.981	1.0097	0.9847	1.0223	-	-	-	-	-	3075	61.27703074231442
GCA_000613745.1	-	-	104	0.9905	1.0192	0.9863	1.0474	-	-	-	-	-	2368	37.277118733665176
GCA_001311565.1	-	-	87	0.8286	1.2414	0.8536	1.1836	-	-	-	-	-	5733	34.58372512703266
GCA_000423105.1	-	-	104	0.9905	1.0288	1.0	1.0682	-	-	-	-	-	2751	38.567993162564115
GCA_000702445.1	-	-	103	0.981	1.0971	0.9813	1.0786	-	-	-	-	-	5055	57.90058647880233
GCA_900107045.1	-	-	104	0.9905	1.0962	0.9918	1.1107	-	-	-	-	-	8475	67.74982593166885
GCA_000614065.1	-	-	101	0.9619	1.0396	0.9618	1.0398	-	-	-	-	-	2494	49.91655405681903
GCA_004363555.1	-	-	105	1.0	1.019	1.0	1.0406	-	-	-	-	-	3667	65.79338658385134
GCA_000265245.2	-	-	100	0.9524	1.02	0.9654	1.0293	-	-	-	-	-	3223	66.19452758761258
GCA_002117405.1	-	-	105	1.0	1.0095	1.0	1.021	-	-	-	-	-	4360	62.50734493292323
GCA_900172345.1	-	-	104	0.9905	1.0288	0.9814	1.0624	-	-	-	-	-	3688	64.98579750394431
GCA_003606285.1	-	-	102	0.9714	1.0098	0.9624	1.0157	-	-	-	-	-	1240	30.597873721629462
GCA_000342045.1	-	-	105	1.0	1.0095	1.0	1.0255	-	-	-	-	-	4509	62.89181844696626
GCA_007830175.1	-	-	105	1.0	1.0476	1.0	1.0904	-	-	-	-	-	3576	35.92713968980541
GCA_001508485.1	-	-	50	0.4762	1.08	0.5602	1.1205	-	-	-	-	-	1428	49.62910620318828
GCA_900106775.1	-	-	104	0.9905	1.0	0.9849	1.0	-	-	-	-	-	3112	44.27565418448977
GCA_014192415.1	-	-	103	0.981	1.0194	0.9590000000000001	1.0174	-	-	-	-	-	3222	66.7125623868356
GCA_000255705.1	-	-	98	0.9333	1.0306	0.9257	1.0449	-	-	-	-	-	8670	60.75222251821219
GCA_007991335.1	-	-	105	1.0	1.0286	1.0	1.0661	-	-	-	-	-	3783	43.83410203031364
GCA_004363315.1	-	-	105	1.0	1.019	1.0	1.0175	-	-	-	-	-	2631	65.16233260612498
GCA_003254625.1	-	-	103	0.981	1.0	0.9747	1.0	-	-	-	-	-	4645	40.01398804276191
GCA_001634285.1	-	-	104	0.9905	1.0096	0.9849	1.0154	-	-	-	-	-	3236	43.08972244359458
GCA_001905345.1	-	-	105	1.0	1.0476	1.0	1.0848	-	-	-	-	-	7455	70.55608291619968
GCA_008085895.1	-	-	104	0.9905	1.0385	0.9998	1.0819	-	-	-	-	-	8309	73.09172964361768
GCA_012037625.1	-	-	104	0.9905	1.0769	0.9863	1.0685	-	-	-	-	-	3213	41.413718670270605
GCA_001442625.1	-	-	101	0.9619	1.0396	0.9666	1.0681	-	-	-	-	-	5397	39.07573788490737
GCA_000495435.3	-	-	103	0.981	1.0874	0.9565	1.1123	-	-	-	-	-	3754	45.1826367358977
GCA_000422965.1	-	-	103	0.981	1.0194	0.9639	1.0390000000000001	-	-	-	-	-	4817	60.98455309520035
GCA_002797855.1	-	-	102	0.9714	1.0098	0.9508	1.0176	-	-	-	-	-	3428	67.14539302177204
GCA_001304075.1	-	-	64	0.6095	1.0	0.4872	1.0	-	-	-	-	-	2384	59.904457328253784
GCA_001302985.1	-	-	75	0.7143	1.0267	0.6054	1.0371	-	-	-	-	-	560	36.90170391362633
GCA_004341825.1	-	-	105	1.0	1.0095	1.0	1.0207	-	-	-	-	-	2866	39.215377302214186
GCA_000024085.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	2636	43.687100575616405
GCA_002150765.1	-	-	102	0.9714	1.1078	0.9716	1.1665	-	-	-	-	-	9359	68.43243829284333
GCA_012396395.1	-	-	103	0.981	1.0388	0.9998	1.0718	-	-	-	-	-	7289	72.4127869457465
GCA_009733705.1	-	-	101	0.9619	1.0099	0.9254	1.0131	-	-	-	-	-	1762	25.00170230544578
GCA_001304035.1	-	-	69	0.6571	1.0145	0.5927	1.0516	-	-	-	-	-	2398	40.42992097849417
GCA_001303005.1	-	-	47	0.4476	1.0	0.2763	1.0	-	-	-	-	-	489	40.79269022373542
GCA_002155995.1	-	-	101	0.9619	1.0693	0.9438	1.1199	-	-	-	-	-	8241	71.85748042540344
GCA_001303135.1	-	-	77	0.7333	1.0649	0.6072	1.0849	-	-	-	-	-	786	34.76510882338212
GCA_001303125.1	-	-	68	0.6476	1.0294	0.6459	1.0026	-	-	-	-	-	605	37.95946783505584
GCA_001304495.1	-	-	53	0.5048	1.1132	0.4787	1.1669	-	-	-	-	-	1974	46.85791703160674
GCA_003259805.1	-	-	104	0.9905	1.0192	0.9863	1.0412	-	-	-	-	-	6311	45.37742278486319
GCA_001303185.1	-	-	84	0.8	1.0	0.7692	1.0	-	-	-	-	-	1108	61.54310567059978
GCA_001304335.1	-	-	86	0.819	1.093	0.6941	1.1057	-	-	-	-	-	1537	51.85452797794678
GCA_900111075.1	-	-	102	0.9714	1.0	0.9654	1.0	-	-	-	-	-	3544	33.444683985255516
GCA_900129585.1	-	-	103	0.981	1.0097	0.9747	1.0231	-	-	-	-	-	3196	33.680873358475694
GCA_001302965.1	-	-	81	0.7714	1.5309	0.6382	1.5967	-	-	-	-	-	1350	33.05484904540155
GCA_900106645.1	-	-	103	0.981	1.0	0.9747	1.0	-	-	-	-	-	3352	35.20293694789436
GCA_001302835.1	-	-	73	0.6952	1.0	0.5892	1.0	-	-	-	-	-	1948	60.64966526261462
GCA_003945255.1	-	-	105	1.0	1.0381	1.0	1.0466	-	-	-	-	-	10381	59.709012208360754
GCA_001304255.1	-	-	34	0.3238	1.0	0.309	1.0	-	-	-	-	-	1228	45.951240883394156
GCA_001303225.1	-	-	75	0.7143	1.0133	0.7515	1.0407	-	-	-	-	-	1841	40.19619752078603
GCA_001304185.1	-	-	90	0.8571	1.0111	0.7795	1.0392	-	-	-	-	-	2202	60.428435006181374
GCA_001303645.1	-	-	85	0.8095	1.4471	0.736	1.4367	-	-	-	-	-	2002	41.76333508428149
GCA_011372305.1	-	-	53	0.5048	1.1132	0.3707	1.0826	-	-	-	-	-	669	41.469955530104535
GCA_001303705.1	-	-	92	0.8762	1.0	0.7885	1.0	-	-	-	-	-	2430	60.36596853676853
GCA_001303785.1	-	-	95	0.9048	1.0105	0.9067	1.0337	-	-	-	-	-	2343	45.82621565123067
GCA_000422365.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	2688	33.051561269517045
GCA_001302785.1	-	-	87	0.8286	1.4598	0.8393	1.3698	-	-	-	-	-	3058	44.93027536194328
GCA_001303805.1	-	-	98	0.9333	1.1837	0.9432	1.1836	-	-	-	-	-	2707	47.3423136840245
GCA_000195555.1	-	-	104	0.9905	1.0192	1.0	1.0152	-	-	-	-	-	1835	32.32369133968365
GCA_003054025.1	-	-	104	0.9905	1.0	0.9863	1.0	-	-	-	-	-	2344	39.63245918130196
GCA_001302905.1	-	-	101	0.9619	1.1287	0.9314	1.2339	-	-	-	-	-	2924	54.61965949541121
GCA_900103005.1	-	-	105	1.0	1.0381	1.0	1.0789	-	-	-	-	-	3271	47.529246686354526
GCA_003217215.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	2996	32.60023455345213
GCA_001304135.1	-	-	89	0.8476	1.8315	0.7895	1.8618	-	-	-	-	-	2757	45.3102324388719
GCA_000442275.2	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3587	58.81107949420174
GCA_900099995.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	3946	32.76524296316732
GCA_003386165.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	3679	32.21998693961544
GCA_000421165.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3515	55.840322195842525
GCA_000613985.1	-	-	102	0.9714	1.0196	0.9668	1.021	-	-	-	-	-	2250	38.686110311408086
GCA_007830185.1	-	-	105	1.0	1.019	1.0	1.0199	-	-	-	-	-	3505	42.222906547508046
GCA_900129975.1	-	-	103	0.981	1.0194	0.9914	1.0161	-	-	-	-	-	3190	45.96331216580847
GCA_000377765.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4249	37.149780605366615
GCA_002153445.1	-	-	104	0.9905	1.0288	0.9849	1.0334	-	-	-	-	-	4849	42.04810380242456
GCA_000422985.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	2814	65.57231302910367
GCA_000718005.1	-	-	105	1.0	1.0762	1.0	1.1197	-	-	-	-	-	4946	70.55574644839874
GCA_001050215.2	-	-	102	0.9714	1.0098	0.9493	1.016	-	-	-	-	-	3385	52.17575994702455
GCA_000601455.1	-	-	103	0.981	1.0291	0.9882	1.0597	-	-	-	-	-	2913	32.29257202484874
GCA_001050235.2	-	-	100	0.9524	1.02	0.9357	1.0341	-	-	-	-	-	3874	57.38661797883536
GCA_000706805.1	-	-	105	1.0	1.0095	1.0	1.0201	-	-	-	-	-	2035	41.43420209257208
GCA_007990635.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	2196	31.24404454526229
GCA_001310225.1	-	-	104	0.9905	1.0385	0.9863	1.0659999999999998	-	-	-	-	-	3341	31.801155010175805
GCA_000372065.1	-	-	104	0.9905	1.0096	0.9899	1.0008	-	-	-	-	-	2108	44.97401842587114
GCA_003865095.1	-	-	104	0.9905	1.0481	0.9814	1.0578	-	-	-	-	-	4913	32.833190509754495
GCA_004362975.1	-	-	104	0.9905	1.0192	0.9869	1.0397	-	-	-	-	-	2105	44.51105181566014
GCA_900129535.1	-	-	103	0.981	1.0194	0.977	1.0369	-	-	-	-	-	2544	40.21857831925958
GCA_900519355.1	-	-	103	0.981	1.0	0.9833	1.0	-	-	-	-	-	2310	63.04833260067426
GCA_004341595.1	-	-	104	0.9905	1.0096	0.9884	1.0258	-	-	-	-	-	3337	57.17061939916744
GCA_000156575.1	-	-	104	0.9905	1.0	0.9824	1.0	-	-	-	-	-	2020	51.54017011590412
GCA_900115225.1	-	-	103	0.981	1.0194	0.9622	1.0354	-	-	-	-	-	4802	51.97124819260214
GCA_001570545.1	-	-	104	0.9905	1.0865	0.9998	1.0967	-	-	-	-	-	8102	67.83579726024989
GCA_900637325.1	-	-	102	0.9714	1.0196	0.9576	1.0264	-	-	-	-	-	2120	48.393614542823386
GCA_000981125.1	-	-	105	1.0	1.019	1.0	1.0203	-	-	-	-	-	2485	32.48306576702604
GCA_001697285.1	-	-	105	1.0	1.0286	1.0	1.0557	-	-	-	-	-	2766	41.961092722331045
GCA_001704115.1	-	-	104	0.9905	1.0	0.9884	1.0	-	-	-	-	-	3245	41.64018157236191
GCA_011047575.1	-	-	52	0.4952	1.0769	0.4559	1.1253	-	-	-	-	-	1096	58.212000009999166
GCA_001573155.1	-	-	104	0.9905	1.0	0.9863	1.0	-	-	-	-	-	2910	53.05870496050359
GCA_001417815.1	-	-	103	0.981	1.0291	0.966	1.0542	-	-	-	-	-	2050	63.65260142629564
GCA_900111005.1	-	-	105	1.0	1.1048	1.0	1.178	-	-	-	-	-	8803	69.33236077462303
GCA_001439665.1	-	-	103	0.981	1.0194	0.9747	1.0322	-	-	-	-	-	3625	32.88893486937655
GCA_004338615.1	-	-	104	0.9905	1.0192	0.9849	1.045	-	-	-	-	-	3835	66.64817418138834
GCA_900111455.1	-	-	103	0.981	1.0291	0.9773	1.0278	-	-	-	-	-	4525	73.47213167645599
GCA_014195505.1	-	-	103	0.981	1.0777	0.9916	1.0753	-	-	-	-	-	9769	69.2843722547784
GCA_008693165.1	-	-	104	0.9905	1.0096	0.9775	1.0225	-	-	-	-	-	2791	67.27074797768667
GCA_900447735.1	-	-	105	1.0	1.0095	1.0	1.0147	-	-	-	-	-	2521	36.093003828189254
GCA_900637165.1	-	-	104	0.9905	1.0192	0.9775	1.0538	-	-	-	-	-	2570	71.6900703539674
GCA_000771405.1	-	-	103	0.981	1.0	0.966	1.0	-	-	-	-	-	1654	62.88184575709483
GCA_001870705.1	-	-	103	0.981	1.0194	0.966	1.0385	-	-	-	-	-	2144	58.93863396299258
GCA_000406185.1	-	-	102	0.9714	1.0098	0.9999	1.0151	-	-	-	-	-	4247	58.7252744451368
GCA_001816125.1	-	-	97	0.9238	1.0	0.9499	1.0	-	-	-	-	-	5067	64.83939069313554
GCA_002072575.1	-	-	102	0.9714	1.0	0.9679	1.0	-	-	-	-	-	2130	37.873544678966596
GCA_009711525.1	-	-	101	0.9619	1.0099	0.9442	1.0155	-	-	-	-	-	4088	37.53753328278613
GCA_001434465.1	-	-	104	0.9905	1.0385	0.9907	1.0382	-	-	-	-	-	1925	48.42451592363881
GCA_000425785.1	-	-	104	0.9905	1.0288	0.9884	1.0411	-	-	-	-	-	4939	58.69929864278349
GCA_012276755.1	-	-	104	0.9905	1.0192	0.9918	1.0153	-	-	-	-	-	3132	65.67513849080551
GCA_001758385.2	-	-	105	1.0	1.0286	1.0	1.0345	-	-	-	-	-	9369	64.45925908259774
GCA_004117055.1	-	-	104	0.9905	1.0192	0.978	1.0275	-	-	-	-	-	5146	53.596382240291675
GCA_009828115.1	-	-	104	0.9905	1.0	0.9863	1.0	-	-	-	-	-	2985	61.397583315097336
