DATASET_COLORSTRIP
#In colored strip datasets, each ID is associated to a color box/strip and can have an optional label. Color can be specified in hexadecimal, RGB or RGBA notation. When using RGB or RGBA notation, you cannot use COMMA as the dataset separator

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throughout this file (except in the SEPARATOR line, which uses space).

#SEPARATOR TAB
SEPARATOR COMMA
#SEPARATOR SPACE

#label is used in the legend table (can be changed later)
DATASET_LABEL,LR prediction

#dataset color (can be changed later)
COLOR,#ff0000

#=================================================================#
#                    OPTIONAL SETTINGS                            #
#=================================================================#

#If COLOR_BRANCHES is set to 1, branches of the tree will be colored according to the colors of the strips above the leaves.
#When all children of a node have the same color, it will be colored the same, ie. the color will propagate inwards towards the root.
#COLOR_BRANCHES,0

#each dataset can have a legend, which is defined below
#for each row in the legend, there should be one shape, color and label
#shape should be a number between 1 and 6:
#1: square
#2: circle
#3: star
#4: right pointing triangle
#5: left pointing triangle
#6: checkmark

#LEGEND_TITLE Dataset_legend
#LEGEND_SHAPES 1 1 2 2
#LEGEND_COLORS #ff0000 #00ff00 rgba(0,255,0,0.5) #0000ff
#LEGEND_LABELS value1 value2 value3 value4

LEGEND_TITLE,LR prediction
INO66518,#D65DB1,Anaerobe
INO61619,#D65DB1,Anaerobe
INO63372,#D65DB1,Anaerobe
INO57786,#D65DB1,Anaerobe
INO53475,#D65DB1,Anaerobe
INO55667,#D65DB1,Anaerobe
INO51292,#D65DB1,Anaerobe
INO53474,#D65DB1,Anaerobe
INO55666,#D65DB1,Anaerobe
INO57785,#D65DB1,Anaerobe
INO59773,#D65DB1,Anaerobe
INO61618,#D65DB1,Anaerobe
INO63371,#D65DB1,Anaerobe
INO65007,#D65DB1,Anaerobe
INO66517,#D65DB1,Anaerobe
INO67940,#D65DB1,Anaerobe
INO69296,#D65DB1,Anaerobe
INO70519,#D65DB1,Anaerobe
INO70518,#D65DB1,Anaerobe
INO69295,#D65DB1,Anaerobe
INO70517,#D65DB1,Anaerobe
INO71634,#D65DB1,Anaerobe
INO66516,#D65DB1,Anaerobe
INO67939,#D65DB1,Anaerobe
INO69294,#D65DB1,Anaerobe
INO65006,#D65DB1,Anaerobe
INO63370,#D65DB1,Anaerobe
INO61617,#D65DB1,Anaerobe
INO63369,#D65DB1,Anaerobe
INO65005,#D65DB1,Anaerobe
INO66515,#D65DB1,Anaerobe
INO67938,#D65DB1,Anaerobe
INO69293,#D65DB1,Anaerobe
INO70516,#D65DB1,Anaerobe
INO71633,#D65DB1,Anaerobe
INO72675,#D65DB1,Anaerobe
INO73617,#D65DB1,Anaerobe
INO74414,#D65DB1,Anaerobe
INO74413,#D65DB1,Anaerobe
INO75117,#D65DB1,Anaerobe
INO75742,#D65DB1,Anaerobe
INO76336,#D65DB1,Anaerobe
INO76829,#D65DB1,Anaerobe
INO76335,#D65DB1,Anaerobe
INO71632,#D65DB1,Anaerobe
INO70515,#D65DB1,Anaerobe
INO71631,#D65DB1,Anaerobe
INO63368,#D65DB1,Anaerobe
INO55665,#D65DB1,Anaerobe
INO57784,#D65DB1,Anaerobe
INO59772,#D65DB1,Anaerobe
INO61616,#D65DB1,Anaerobe
INO61615,#D65DB1,Anaerobe
INO63367,#D65DB1,Anaerobe
INO65004,#D65DB1,Anaerobe
INO66514,#D65DB1,Anaerobe
INO67937,#D65DB1,Anaerobe
INO69292,#D65DB1,Anaerobe
INO70514,#D65DB1,Anaerobe
INO70513,#D65DB1,Anaerobe
INO65003,#D65DB1,Anaerobe
INO66513,#D65DB1,Anaerobe
INO67936,#D65DB1,Anaerobe
INO69291,#D65DB1,Anaerobe
INO70512,#D65DB1,Anaerobe
INO67935,#D65DB1,Anaerobe
INO69290,#D65DB1,Anaerobe
INO66512,#D65DB1,Anaerobe
INO67934,#D65DB1,Anaerobe
INO69289,#D65DB1,Anaerobe
INO70511,#D65DB1,Anaerobe
INO69288,#D65DB1,Anaerobe
INO67933,#D65DB1,Anaerobe
INO69287,#D65DB1,Anaerobe
INO70510,#D65DB1,Anaerobe
INO71630,#D65DB1,Anaerobe
INO72674,#D65DB1,Anaerobe
INO73616,#D65DB1,Anaerobe
INO74412,#D65DB1,Anaerobe
INO75116,#D65DB1,Anaerobe
INO75741,#D65DB1,Anaerobe
INO75740,#D65DB1,Anaerobe
INO75115,#D65DB1,Anaerobe
INO72673,#D65DB1,Anaerobe
INO73615,#D65DB1,Anaerobe
INO74411,#D65DB1,Anaerobe
INO75114,#D65DB1,Anaerobe
INO63366,#D65DB1,Anaerobe
INO65002,#D65DB1,Anaerobe
INO66511,#D65DB1,Anaerobe
INO67932,#D65DB1,Anaerobe
INO69286,#D65DB1,Anaerobe
INO70509,#D65DB1,Anaerobe
INO71629,#D65DB1,Anaerobe
INO72672,#D65DB1,Anaerobe
INO73614,#D65DB1,Anaerobe
INO72671,#D65DB1,Anaerobe
INO71628,#D65DB1,Anaerobe
INO72670,#D65DB1,Anaerobe
INO67931,#D65DB1,Anaerobe
INO69285,#D65DB1,Anaerobe
INO70508,#D65DB1,Anaerobe
INO71627,#D65DB1,Anaerobe
INO72669,#D65DB1,Anaerobe
INO73613,#D65DB1,Anaerobe
INO74410,#D65DB1,Anaerobe
INO75113,#D65DB1,Anaerobe
INO72668,#D65DB1,Anaerobe
INO73612,#D65DB1,Anaerobe
INO73611,#D65DB1,Anaerobe
INO74409,#D65DB1,Anaerobe
INO66510,#D65DB1,Anaerobe
INO59771,#D65DB1,Anaerobe
INO61614,#D65DB1,Anaerobe
INO63365,#D65DB1,Anaerobe
INO65001,#D65DB1,Anaerobe
INO66509,#D65DB1,Anaerobe
INO67930,#D65DB1,Anaerobe
INO69284,#D65DB1,Anaerobe
INO70507,#D65DB1,Anaerobe
INO70506,#D65DB1,Anaerobe
INO71626,#D65DB1,Anaerobe
INO72667,#D65DB1,Anaerobe
INO73610,#D65DB1,Anaerobe
INO73609,#D65DB1,Anaerobe
INO67929,#D65DB1,Anaerobe
INO69283,#D65DB1,Anaerobe
INO70505,#D65DB1,Anaerobe
INO71625,#D65DB1,Anaerobe
INO72666,#D65DB1,Anaerobe
INO71624,#D65DB1,Anaerobe
INO72665,#D65DB1,Anaerobe
INO73608,#D65DB1,Anaerobe
INO72664,#D65DB1,Anaerobe
INO73607,#D65DB1,Anaerobe
INO70504,#D65DB1,Anaerobe
INO71623,#D65DB1,Anaerobe
INO72663,#D65DB1,Anaerobe
INO72662,#D65DB1,Anaerobe
INO73606,#D65DB1,Anaerobe
INO74408,#D65DB1,Anaerobe
INO73605,#D65DB1,Anaerobe
INO69282,#D65DB1,Anaerobe
INO70503,#D65DB1,Anaerobe
INO71622,#D65DB1,Anaerobe
INO72661,#D65DB1,Anaerobe
INO73604,#D65DB1,Anaerobe
INO74407,#D65DB1,Anaerobe
INO74406,#D65DB1,Anaerobe
INO75112,#D65DB1,Anaerobe
INO75739,#D65DB1,Anaerobe
INO76334,#D65DB1,Anaerobe
INO75111,#D65DB1,Anaerobe
INO73603,#D65DB1,Anaerobe
INO72660,#D65DB1,Anaerobe
INO73602,#D65DB1,Anaerobe
INO70502,#D65DB1,Anaerobe
INO66508,#D65DB1,Anaerobe
INO67928,#D65DB1,Anaerobe
INO69281,#D65DB1,Anaerobe
INO70501,#D65DB1,Anaerobe
INO71621,#D65DB1,Anaerobe
INO72659,#D65DB1,Anaerobe
INO73601,#D65DB1,Anaerobe
INO74405,#D65DB1,Anaerobe
INO75110,#D65DB1,Anaerobe
INO75738,#D65DB1,Anaerobe
INO76333,#D65DB1,Anaerobe
INO76828,#D65DB1,Anaerobe
INO77270,#D65DB1,Anaerobe
INO76827,#D65DB1,Anaerobe
INO77269,#D65DB1,Anaerobe
INO76332,#D65DB1,Anaerobe
INO75737,#D65DB1,Anaerobe
INO74404,#D65DB1,Anaerobe
INO75109,#D65DB1,Anaerobe
INO75736,#D65DB1,Anaerobe
INO76331,#D65DB1,Anaerobe
INO76826,#D65DB1,Anaerobe
INO76330,#D65DB1,Anaerobe
INO76825,#D65DB1,Anaerobe
INO77268,#D65DB1,Anaerobe
INO77687,#D65DB1,Anaerobe
INO78079,#D65DB1,Anaerobe
INO78437,#D65DB1,Anaerobe
INO75108,#D65DB1,Anaerobe
INO75735,#D65DB1,Anaerobe
INO76329,#D65DB1,Anaerobe
INO76328,#D65DB1,Anaerobe
INO76824,#D65DB1,Anaerobe
INO77267,#D65DB1,Anaerobe
INO77266,#D65DB1,Anaerobe
INO76823,#D65DB1,Anaerobe
INO77265,#D65DB1,Anaerobe
INO77264,#D65DB1,Anaerobe
INO73600,#D65DB1,Anaerobe
INO74403,#D65DB1,Anaerobe
INO74402,#D65DB1,Anaerobe
INO75107,#D65DB1,Anaerobe
INO75106,#D65DB1,Anaerobe
INO75734,#D65DB1,Anaerobe
INO76327,#D65DB1,Anaerobe
INO75733,#D65DB1,Anaerobe
INO70500,#D65DB1,Anaerobe
INO69280,#D65DB1,Anaerobe
INO70499,#D65DB1,Anaerobe
INO71620,#D65DB1,Anaerobe
INO65000,#D65DB1,Anaerobe
INO66507,#D65DB1,Anaerobe
INO67927,#D65DB1,Anaerobe
INO69279,#D65DB1,Anaerobe
INO67926,#D65DB1,Anaerobe
INO69278,#D65DB1,Anaerobe
INO66506,#D65DB1,Anaerobe
INO67925,#D65DB1,Anaerobe
INO63364,#D65DB1,Anaerobe
INO64999,#D65DB1,Anaerobe
INO66505,#D65DB1,Anaerobe
INO67924,#D65DB1,Anaerobe
INO69277,#D65DB1,Anaerobe
INO70498,#D65DB1,Anaerobe
INO71619,#D65DB1,Anaerobe
INO67923,#D65DB1,Anaerobe
INO69276,#D65DB1,Anaerobe
INO70497,#D65DB1,Anaerobe
INO71618,#D65DB1,Anaerobe
INO72658,#D65DB1,Anaerobe
INO72657,#D65DB1,Anaerobe
INO73599,#D65DB1,Anaerobe
INO74401,#D65DB1,Anaerobe
INO75105,#D65DB1,Anaerobe
INO75732,#D65DB1,Anaerobe
INO75104,#D65DB1,Anaerobe
INO75731,#D65DB1,Anaerobe
INO76326,#D65DB1,Anaerobe
INO76822,#D65DB1,Anaerobe
INO77263,#D65DB1,Anaerobe
INO77686,#D65DB1,Anaerobe
INO76821,#D65DB1,Anaerobe
INO77262,#D65DB1,Anaerobe
INO77685,#D65DB1,Anaerobe
INO77684,#D65DB1,Anaerobe
INO78078,#D65DB1,Anaerobe
INO78436,#D65DB1,Anaerobe
INO78768,#D65DB1,Anaerobe
INO79066,#D65DB1,Anaerobe
INO79065,#D65DB1,Anaerobe
INO79336,#D65DB1,Anaerobe
INO78435,#D65DB1,Anaerobe
INO78077,#D65DB1,Anaerobe
INO78434,#D65DB1,Anaerobe
INO78767,#D65DB1,Anaerobe
INO77261,#D65DB1,Anaerobe
INO77683,#D65DB1,Anaerobe
INO78076,#D65DB1,Anaerobe
INO78433,#D65DB1,Anaerobe
INO76325,#D65DB1,Anaerobe
INO76820,#D65DB1,Anaerobe
INO77260,#D65DB1,Anaerobe
INO77682,#D65DB1,Anaerobe
INO78075,#D65DB1,Anaerobe
INO78074,#D65DB1,Anaerobe
INO78432,#D65DB1,Anaerobe
INO77681,#D65DB1,Anaerobe
INO78073,#D65DB1,Anaerobe
INO78431,#D65DB1,Anaerobe
INO78072,#D65DB1,Anaerobe
INO78430,#D65DB1,Anaerobe
INO75730,#D65DB1,Anaerobe
INO76324,#D65DB1,Anaerobe
INO74400,#D65DB1,Anaerobe
INO73598,#D65DB1,Anaerobe
INO74399,#D65DB1,Anaerobe
INO74398,#D65DB1,Anaerobe
INO71617,#D65DB1,Anaerobe
INO72656,#D65DB1,Anaerobe
INO73597,#D65DB1,Anaerobe
INO74397,#D65DB1,Anaerobe
INO75103,#D65DB1,Anaerobe
INO75729,#D65DB1,Anaerobe
INO76323,#D65DB1,Anaerobe
INO75728,#D65DB1,Anaerobe
INO76322,#D65DB1,Anaerobe
INO76819,#D65DB1,Anaerobe
INO77259,#D65DB1,Anaerobe
INO77680,#D65DB1,Anaerobe
INO78071,#D65DB1,Anaerobe
INO76321,#D65DB1,Anaerobe
INO76818,#D65DB1,Anaerobe
INO77258,#D65DB1,Anaerobe
INO77679,#D65DB1,Anaerobe
INO78070,#D65DB1,Anaerobe
INO78429,#D65DB1,Anaerobe
INO78766,#D65DB1,Anaerobe
INO77678,#D65DB1,Anaerobe
INO78069,#D65DB1,Anaerobe
INO77257,#D65DB1,Anaerobe
INO76817,#D65DB1,Anaerobe
INO77256,#D65DB1,Anaerobe
INO75102,#D65DB1,Anaerobe
INO74396,#D65DB1,Anaerobe
INO75101,#D65DB1,Anaerobe
INO75727,#D65DB1,Anaerobe
INO76320,#D65DB1,Anaerobe
INO76816,#D65DB1,Anaerobe
INO77255,#D65DB1,Anaerobe
INO76815,#D65DB1,Anaerobe
INO77254,#D65DB1,Anaerobe
INO76319,#D65DB1,Anaerobe
INO75100,#D65DB1,Anaerobe
INO75726,#D65DB1,Anaerobe
INO76318,#D65DB1,Anaerobe
INO72655,#D65DB1,Anaerobe
INO73596,#D65DB1,Anaerobe
INO74395,#D65DB1,Anaerobe
INO75099,#D65DB1,Anaerobe
INO75725,#D65DB1,Anaerobe
INO75724,#D65DB1,Anaerobe
INO75098,#D65DB1,Anaerobe
INO75723,#D65DB1,Anaerobe
INO74394,#D65DB1,Anaerobe
INO75097,#D65DB1,Anaerobe
INO75722,#D65DB1,Anaerobe
INO76317,#D65DB1,Anaerobe
INO76316,#D65DB1,Anaerobe
INO76814,#D65DB1,Anaerobe
INO77253,#D65DB1,Anaerobe
INO77677,#D65DB1,Anaerobe
INO78068,#D65DB1,Anaerobe
INO78428,#D65DB1,Anaerobe
INO77676,#D65DB1,Anaerobe
INO78067,#D65DB1,Anaerobe
INO78427,#D65DB1,Anaerobe
INO78765,#D65DB1,Anaerobe
INO78764,#D65DB1,Anaerobe
INO78426,#D65DB1,Anaerobe
INO78066,#D65DB1,Anaerobe
INO78425,#D65DB1,Anaerobe
INO78763,#D65DB1,Anaerobe
INO79064,#D65DB1,Anaerobe
INO79335,#D65DB1,Anaerobe
INO79564,#D65DB1,Anaerobe
INO79563,#D65DB1,Anaerobe
INO79769,#D65DB1,Anaerobe
INO79944,#D65DB1,Anaerobe
INO79943,#D65DB1,Anaerobe
INO80100,#D65DB1,Anaerobe
INO80225,#D65DB1,Anaerobe
INO80335,#D65DB1,Anaerobe
INO79768,#D65DB1,Anaerobe
INO79942,#D65DB1,Anaerobe
INO80099,#D65DB1,Anaerobe
INO80224,#D65DB1,Anaerobe
INO80334,#D65DB1,Anaerobe
INO80424,#D65DB1,Anaerobe
INO80487,#D65DB1,Anaerobe
INO80333,#D65DB1,Anaerobe
INO80223,#D65DB1,Anaerobe
INO80332,#D65DB1,Anaerobe
INO80423,#D65DB1,Anaerobe
INO79941,#D65DB1,Anaerobe
INO80098,#D65DB1,Anaerobe
INO80222,#D65DB1,Anaerobe
INO80331,#D65DB1,Anaerobe
INO80422,#D65DB1,Anaerobe
INO80330,#D65DB1,Anaerobe
INO80221,#D65DB1,Anaerobe
INO80097,#D65DB1,Anaerobe
INO80220,#D65DB1,Anaerobe
INO79334,#D65DB1,Anaerobe
INO79063,#D65DB1,Anaerobe
INO79333,#D65DB1,Anaerobe
INO79562,#D65DB1,Anaerobe
INO79767,#D65DB1,Anaerobe
INO79940,#D65DB1,Anaerobe
INO80096,#D65DB1,Anaerobe
INO80219,#D65DB1,Anaerobe
INO80329,#D65DB1,Anaerobe
INO80218,#D65DB1,Anaerobe
INO79561,#D65DB1,Anaerobe
INO79332,#D65DB1,Anaerobe
INO78424,#D65DB1,Anaerobe
INO78762,#D65DB1,Anaerobe
INO77252,#D65DB1,Anaerobe
INO76813,#D65DB1,Anaerobe
INO77251,#D65DB1,Anaerobe
INO77675,#D65DB1,Anaerobe
INO78065,#D65DB1,Anaerobe
INO78423,#D65DB1,Anaerobe
INO78761,#D65DB1,Anaerobe
INO79062,#D65DB1,Anaerobe
INO79331,#D65DB1,Anaerobe
INO79560,#D65DB1,Anaerobe
INO79766,#D65DB1,Anaerobe
INO78422,#D65DB1,Anaerobe
INO78760,#D65DB1,Anaerobe
INO79061,#D65DB1,Anaerobe
INO78759,#D65DB1,Anaerobe
INO75721,#D65DB1,Anaerobe
INO76315,#D65DB1,Anaerobe
INO76314,#D65DB1,Anaerobe
INO76812,#D65DB1,Anaerobe
INO70496,#D65DB1,Anaerobe
INO71616,#D65DB1,Anaerobe
INO69275,#D65DB1,Anaerobe
INO70495,#D65DB1,Anaerobe
INO71615,#D65DB1,Anaerobe
INO72654,#D65DB1,Anaerobe
INO73595,#D65DB1,Anaerobe
INO74393,#D65DB1,Anaerobe
INO75096,#D65DB1,Anaerobe
INO75720,#D65DB1,Anaerobe
INO76313,#D65DB1,Anaerobe
INO76811,#D65DB1,Anaerobe
INO77250,#D65DB1,Anaerobe
INO77674,#D65DB1,Anaerobe
INO76810,#D65DB1,Anaerobe
INO77249,#D65DB1,Anaerobe
INO75719,#D65DB1,Anaerobe
INO76312,#D65DB1,Anaerobe
INO76809,#D65DB1,Anaerobe
INO76311,#D65DB1,Anaerobe
INO76808,#D65DB1,Anaerobe
INO77248,#D65DB1,Anaerobe
INO77673,#D65DB1,Anaerobe
INO78064,#D65DB1,Anaerobe
INO78421,#D65DB1,Anaerobe
INO78063,#D65DB1,Anaerobe
INO78420,#D65DB1,Anaerobe
INO78758,#D65DB1,Anaerobe
INO79060,#D65DB1,Anaerobe
INO78419,#D65DB1,Anaerobe
INO77672,#D65DB1,Anaerobe
INO76807,#D65DB1,Anaerobe
INO74392,#D65DB1,Anaerobe
INO75095,#D65DB1,Anaerobe
INO75718,#D65DB1,Anaerobe
INO76310,#D65DB1,Anaerobe
INO73594,#D65DB1,Anaerobe
INO74391,#D65DB1,Anaerobe
INO75094,#D65DB1,Anaerobe
INO75717,#D65DB1,Anaerobe
INO75093,#D65DB1,Anaerobe
INO74390,#D65DB1,Anaerobe
INO75092,#D65DB1,Anaerobe
INO75716,#D65DB1,Anaerobe
INO76309,#D65DB1,Anaerobe
INO76308,#D65DB1,Anaerobe
INO76806,#D65DB1,Anaerobe
INO77247,#D65DB1,Anaerobe
INO77671,#D65DB1,Anaerobe
INO77246,#D65DB1,Anaerobe
INO76805,#D65DB1,Anaerobe
INO77245,#D65DB1,Anaerobe
INO77670,#D65DB1,Anaerobe
INO78062,#D65DB1,Anaerobe
INO78418,#D65DB1,Anaerobe
INO77669,#D65DB1,Anaerobe
INO77244,#D65DB1,Anaerobe
INO77668,#D65DB1,Anaerobe
INO75091,#D65DB1,Anaerobe
INO75715,#D65DB1,Anaerobe
INO76307,#D65DB1,Anaerobe
INO76306,#D65DB1,Anaerobe
INO76804,#D65DB1,Anaerobe
INO77243,#D65DB1,Anaerobe
INO77667,#D65DB1,Anaerobe
INO75714,#D65DB1,Anaerobe
INO76305,#D65DB1,Anaerobe
INO76803,#D65DB1,Anaerobe
INO76304,#D65DB1,Anaerobe
INO76802,#D65DB1,Anaerobe
INO77242,#D65DB1,Anaerobe
INO77666,#D65DB1,Anaerobe
INO76801,#D65DB1,Anaerobe
INO77241,#D65DB1,Anaerobe
INO77665,#D65DB1,Anaerobe
INO78061,#D65DB1,Anaerobe
INO78417,#D65DB1,Anaerobe
INO78757,#D65DB1,Anaerobe
INO79059,#D65DB1,Anaerobe
INO79058,#D65DB1,Anaerobe
INO79330,#D65DB1,Anaerobe
INO78756,#D65DB1,Anaerobe
INO78416,#D65DB1,Anaerobe
INO78755,#D65DB1,Anaerobe
INO79057,#D65DB1,Anaerobe
INO79329,#D65DB1,Anaerobe
INO79056,#D65DB1,Anaerobe
INO78754,#D65DB1,Anaerobe
INO79055,#D65DB1,Anaerobe
INO79328,#D65DB1,Anaerobe
INO79559,#D65DB1,Anaerobe
INO79765,#D65DB1,Anaerobe
INO79939,#D65DB1,Anaerobe
INO80095,#D65DB1,Anaerobe
INO79558,#D65DB1,Anaerobe
INO79054,#D65DB1,Anaerobe
INO79327,#D65DB1,Anaerobe
INO78060,#D65DB1,Anaerobe
INO78415,#D65DB1,Anaerobe
INO78753,#D65DB1,Anaerobe
INO79053,#D65DB1,Anaerobe
INO79326,#D65DB1,Anaerobe
INO79052,#D65DB1,Anaerobe
INO79325,#D65DB1,Anaerobe
INO79324,#D65DB1,Anaerobe
INO78752,#D65DB1,Anaerobe
INO79051,#D65DB1,Anaerobe
INO79323,#D65DB1,Anaerobe
INO79557,#D65DB1,Anaerobe
INO79050,#D65DB1,Anaerobe
INO79322,#D65DB1,Anaerobe
INO79556,#D65DB1,Anaerobe
INO79555,#D65DB1,Anaerobe
INO77240,#D65DB1,Anaerobe
INO77664,#D65DB1,Anaerobe
INO77663,#D65DB1,Anaerobe
INO78059,#D65DB1,Anaerobe
INO78414,#D65DB1,Anaerobe
INO78751,#D65DB1,Anaerobe
INO79049,#D65DB1,Anaerobe
INO79321,#D65DB1,Anaerobe
INO79554,#D65DB1,Anaerobe
INO79764,#D65DB1,Anaerobe
INO79938,#D65DB1,Anaerobe
INO79937,#D65DB1,Anaerobe
INO80094,#D65DB1,Anaerobe
INO79763,#D65DB1,Anaerobe
INO79936,#D65DB1,Anaerobe
INO80093,#D65DB1,Anaerobe
INO79320,#D65DB1,Anaerobe
INO79553,#D65DB1,Anaerobe
INO79552,#D65DB1,Anaerobe
INO78750,#D65DB1,Anaerobe
INO79048,#D65DB1,Anaerobe
INO79319,#D65DB1,Anaerobe
INO79551,#D65DB1,Anaerobe
INO79318,#D65DB1,Anaerobe
INO72653,#D65DB1,Anaerobe
INO73593,#D65DB1,Anaerobe
INO74389,#D65DB1,Anaerobe
INO75090,#D65DB1,Anaerobe
INO73592,#D65DB1,Anaerobe
INO74388,#D65DB1,Anaerobe
INO75089,#D65DB1,Anaerobe
INO75713,#D65DB1,Anaerobe
INO75088,#D65DB1,Anaerobe
INO74387,#D65DB1,Anaerobe
INO71614,#D65DB1,Anaerobe
INO72652,#D65DB1,Anaerobe
INO70494,#D65DB1,Anaerobe
INO71613,#D65DB1,Anaerobe
INO72651,#D65DB1,Anaerobe
INO72650,#D65DB1,Anaerobe
INO71612,#D65DB1,Anaerobe
INO72649,#D65DB1,Anaerobe
INO73591,#D65DB1,Anaerobe
INO74386,#D65DB1,Anaerobe
INO74385,#D65DB1,Anaerobe
INO75087,#D65DB1,Anaerobe
INO66504,#D65DB1,Anaerobe
INO67922,#D65DB1,Anaerobe
INO69274,#D65DB1,Anaerobe
INO70493,#D65DB1,Anaerobe
INO71611,#D65DB1,Anaerobe
INO72648,#D65DB1,Anaerobe
INO73590,#D65DB1,Anaerobe
INO67921,#D65DB1,Anaerobe
INO69273,#D65DB1,Anaerobe
INO70492,#D65DB1,Anaerobe
INO71610,#D65DB1,Anaerobe
INO72647,#D65DB1,Anaerobe
INO71609,#D65DB1,Anaerobe
INO72646,#D65DB1,Anaerobe
INO61613,#D65DB1,Anaerobe
INO63363,#D65DB1,Anaerobe
INO64998,#D65DB1,Anaerobe
INO57783,#D65DB1,Anaerobe
INO59770,#D65DB1,Anaerobe
INO59769,#D65DB1,Anaerobe
INO61612,#D65DB1,Anaerobe
INO63362,#D65DB1,Anaerobe
INO64997,#D65DB1,Anaerobe
INO63361,#D65DB1,Anaerobe
INO64996,#D65DB1,Anaerobe
INO66503,#D65DB1,Anaerobe
INO67920,#D65DB1,Anaerobe
INO69272,#D65DB1,Anaerobe
INO70491,#D65DB1,Anaerobe
INO71608,#D65DB1,Anaerobe
INO71607,#D65DB1,Anaerobe
INO72645,#D65DB1,Anaerobe
INO73589,#D65DB1,Anaerobe
INO67919,#D65DB1,Anaerobe
INO69271,#D65DB1,Anaerobe
INO70490,#D65DB1,Anaerobe
INO71606,#D65DB1,Anaerobe
INO72644,#D65DB1,Anaerobe
INO73588,#D65DB1,Anaerobe
INO73587,#D65DB1,Anaerobe
INO74384,#D65DB1,Anaerobe
INO75086,#D65DB1,Anaerobe
INO72643,#D65DB1,Anaerobe
INO64995,#D65DB1,Anaerobe
INO66502,#D65DB1,Anaerobe
INO61611,#D65DB1,Anaerobe
INO63360,#D65DB1,Anaerobe
INO64994,#D65DB1,Anaerobe
INO53473,#D65DB1,Anaerobe
INO55664,#D65DB1,Anaerobe
INO57782,#D65DB1,Anaerobe
INO59768,#D65DB1,Anaerobe
INO61610,#D65DB1,Anaerobe
INO63359,#D65DB1,Anaerobe
INO63358,#D65DB1,Anaerobe
INO61609,#D65DB1,Anaerobe
INO63357,#D65DB1,Anaerobe
INO64993,#D65DB1,Anaerobe
INO59767,#D65DB1,Anaerobe
INO61608,#D65DB1,Anaerobe
INO63356,#D65DB1,Anaerobe
INO63355,#D65DB1,Anaerobe
INO64992,#D65DB1,Anaerobe
INO64991,#D65DB1,Anaerobe
INO57781,#D65DB1,Anaerobe
INO59766,#D65DB1,Anaerobe
INO61607,#D65DB1,Anaerobe
INO63354,#D65DB1,Anaerobe
INO64990,#D65DB1,Anaerobe
INO63353,#D65DB1,Anaerobe
INO49131,#D65DB1,Anaerobe
INO42811,#D65DB1,Anaerobe
INO44896,#D65DB1,Anaerobe
INO47003,#D65DB1,Anaerobe
INO49130,#D65DB1,Anaerobe
INO51291,#D65DB1,Anaerobe
INO51290,#D65DB1,Anaerobe
INO47002,#D65DB1,Anaerobe
INO49129,#D65DB1,Anaerobe
INO44895,#D65DB1,Anaerobe
INO47001,#D65DB1,Anaerobe
INO49128,#D65DB1,Anaerobe
INO49127,#D65DB1,Anaerobe
INO51289,#D65DB1,Anaerobe
INO53472,#D65DB1,Anaerobe
INO53471,#D65DB1,Anaerobe
INO55663,#D65DB1,Anaerobe
INO57780,#D65DB1,Anaerobe
INO59765,#D65DB1,Anaerobe
INO61606,#D65DB1,Anaerobe
INO51288,#D65DB1,Anaerobe
INO53470,#D65DB1,Anaerobe
INO47000,#D65DB1,Anaerobe
INO49126,#D65DB1,Anaerobe
INO51287,#D65DB1,Anaerobe
INO53469,#D65DB1,Anaerobe
INO55662,#D65DB1,Anaerobe
INO49125,#D65DB1,Anaerobe
INO51286,#D65DB1,Anaerobe
INO53468,#D65DB1,Anaerobe
INO53467,#D65DB1,Anaerobe
INO51285,#D65DB1,Anaerobe
INO38756,#D65DB1,Anaerobe
INO40750,#D65DB1,Anaerobe
INO40749,#D65DB1,Anaerobe
INO42810,#D65DB1,Anaerobe
INO44894,#D65DB1,Anaerobe
INO36781,#D65DB1,Anaerobe
INO38755,#D65DB1,Anaerobe
INO34843,#D65DB1,Anaerobe
INO36780,#D65DB1,Anaerobe
INO38754,#D65DB1,Anaerobe
INO40748,#D65DB1,Anaerobe
INO42809,#D65DB1,Anaerobe
INO44893,#D65DB1,Anaerobe
INO46999,#D65DB1,Anaerobe
INO46998,#D65DB1,Anaerobe
INO44892,#D65DB1,Anaerobe
INO46997,#D65DB1,Anaerobe
INO49124,#D65DB1,Anaerobe
INO51284,#D65DB1,Anaerobe
INO53466,#D65DB1,Anaerobe
INO55661,#D65DB1,Anaerobe
INO57779,#D65DB1,Anaerobe
INO59764,#D65DB1,Anaerobe
INO59763,#D65DB1,Anaerobe
INO55660,#D65DB1,Anaerobe
INO57778,#D65DB1,Anaerobe
INO51283,#D65DB1,Anaerobe
INO46996,#D65DB1,Anaerobe
INO42808,#D65DB1,Anaerobe
INO44891,#D65DB1,Anaerobe
INO44890,#D65DB1,Anaerobe
INO40747,#D65DB1,Anaerobe
INO42807,#D65DB1,Anaerobe
INO44889,#D65DB1,Anaerobe
INO46995,#D65DB1,Anaerobe
INO49123,#D65DB1,Anaerobe
INO51282,#D65DB1,Anaerobe
INO53465,#D65DB1,Anaerobe
