	K04069	K04759	K00275	K06990	K05919	K09141	K18707	K07137	K05601	K17828	K21636	K00254	K03737	K07146	K00526	K01589	K00176	K02275	K01647	K06886	K01061	K01677	K01772	K02257	K02259	K01599	K00228	K00658	K01895	K02274	K00362	K03635	K00632	K04063	K00627	K07586	K00164	K00383	K00457	K00867	gbdt prob	LR	LR prob
RS_GCF_900009265.2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.66694933	1	0.5693511126942775
GB_GCA_016745315.1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0.7193394	1	0.5936040898468227
GB_GCA_012516315.1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8857808	1	0.8215953311326083
GB_GCA_012033335.1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.939764	1	0.7691728446253198
RS_GCF_000972705.2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8239051	1	0.792419225103842
RS_GCF_000478195.2	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.939764	1	0.7691728446253198
RS_GCF_000332155.1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.75029033	1	0.8863021810653725
GB_GCA_012035135.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9249736	1	0.8772832377441148
GB_GCA_001698425.1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0.8043131	1	0.5881226982094022
RS_GCF_000169095.1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.939764	1	0.7691728446253198
GB_GCA_012034575.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8382029	1	0.6387166442021992
GB_GCA_003542015.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.79295814	1	0.8642400951896175
GB_GCA_003483675.1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0.45708665	0	0.40522338823127174
RS_GCF_021648855.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8760025	1	0.8946824019215616
GB_GCA_004292745.1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.88750786	1	0.8652028437716689
GB_GCA_004294385.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.87492806	1	0.792541990825314
RS_GCF_002412335.2	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.85491353	1	0.8862471590268857
GB_GCA_020882975.1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8555268	1	0.8130708579835105
GB_GCA_020883125.1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0.42654568	1	0.9030281617973717
GB_GCA_014695295.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.9031008	1	0.9081341159324825
GB_GCA_014695175.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0.89390403	1	0.9203308788058429
RS_GCF_022701255.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87998724	1	0.9546302653562212
RS_GCF_022701275.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87998724	1	0.9546302653562212
RS_GCF_015207505.1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94964117	1	0.8671972000004444
RS_GCF_015207285.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8694364	1	0.8904877624496348
RS_GCF_013179805.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87998724	1	0.9546302653562212
RS_GCF_000317475.1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8457762	1	0.8783009426319588
RS_GCF_015207455.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87492806	1	0.870112983274941
GB_GCA_013299165.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87492806	1	0.870112983274941
GB_GCA_004293365.1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.6990415	1	0.7681643998786463
GB_GCA_003003725.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87492806	1	0.870112983274941
GB_GCA_013299185.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87492806	1	0.870112983274941
GB_GCA_004292955.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.87492806	1	0.870112983274941
RS_GCF_000211815.1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94913244	1	0.8631635638332278
GB_GCA_011524395.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9272908957629805
GB_GCA_010692395.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94284874	1	0.8922498670808372
RS_GCF_001942495.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9272908957629805
GB_GCA_010692325.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9272908957629805
GB_GCA_010692645.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0.95587337	1	0.9074746313441571
GB_GCA_010692425.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0.95587337	1	0.9074746313441571
GB_GCA_010671925.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9272908957629805
GB_GCA_010692635.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8760025	1	0.8288993428157703
GB_GCA_010672425.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8760025	1	0.8288993428157703
RS_GCF_001767235.1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94284874	1	0.8859478425834239
GB_GCA_010672185.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8760025	1	0.7461527465467839
RS_GCF_015207375.1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.90666306	1	0.7103141185325264
GB_GCA_003511885.1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0.8264443	1	0.6656460647226365
RS_GCF_024178385.1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.88750786	1	0.8652028437716689
GB_GCA_010672925.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9495451860097289
RS_GCF_000155555.1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0.6907306	1	0.7066097134261332
GB_GCA_020216575.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0.9220769	1	0.736941075551375
GB_GCA_003486645.1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.73238474	1	0.7413700291103873
GB_GCA_003505715.1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.86096126	1	0.7041711522136551
RS_GCF_014695895.1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.9249736	1	0.9216271711531562
GB_GCA_003022125.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.90158826	1	0.7795366302542701
GB_GCA_902805485.1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9031008	1	0.8493383164339052
GB_GCA_003021505.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.90158826	1	0.7795366302542701
GB_GCA_019359445.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9249736	1	0.8772832377441148
RS_GCF_000317515.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8382029	1	0.7444918208577317
GB_GCA_019358875.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.9249736	1	0.9261221108118828
GB_GCA_018610095.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0.9249736	1	0.8449203929628065
GB_GCA_003021905.1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.7566547	1	0.7055490544269686
RS_GCF_000317615.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.84770805	1	0.7587753772492272
RS_GCF_007904085.1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.90666306	1	0.8227485801426769
RS_GCF_000473895.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.8760025	1	0.8288993428157703
GB_GCA_009909085.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.84770805	1	0.6242919812595582
RS_GCF_000317635.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.84770805	1	0.6242919812595582
RS_GCF_000317575.1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0.9463439	1	0.9438939748155507
GB_GCA_015207585.1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0.9615286	1	0.9081534014533175
RS_GCF_002355455.1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9086061550306852
RS_GCF_000332055.1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0.9549815	1	0.8339359601130458
RS_GCF_002368355.1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9463928812925239
RS_GCF_000756305.1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0.9591542	1	0.9396468378818196
RS_GCF_900659865.1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94284874	1	0.8859478425834239
RS_GCF_000332195.1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0.95587337	1	0.935371421674719
RS_GCF_020640915.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9272908957629805
GB_GCA_015207195.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0.9488706	1	0.8642812241606135
GB_GCA_012033095.1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0.9088098	1	0.7043870309943513
GB_GCA_015295805.1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0.9589797	1	0.7809577779159381
RS_GCF_000317675.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.87376684	1	0.9198781844490509
GB_GCA_020692205.1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.92207086	1	0.9575511432126935
GB_GCA_012034765.1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9137780268116301
RS_GCF_003003995.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9582801733633403
GB_GCA_011088145.1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.7623755	1	0.5876457215489351
GB_GCA_019359095.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9495451860097289
GB_GCA_003566215.1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0.81810945	1	0.9101458349431795
GB_GCA_015272165.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.9589797	1	0.8925585457261527
GB_GCA_002813895.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.87376684	1	0.9198781844490509
GB_GCA_000317655.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.91888815	1	0.843601970980942
RS_GCF_015207825.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.87376684	1	0.9198781844490509
RS_GCF_000332235.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.91888815	1	0.843601970980942
GB_GCA_009993045.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.87376684	1	0.9198781844490509
RS_GCF_001548115.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.9589797	1	0.9245788267484338
RS_GCF_001548095.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.87376684	1	0.9198781844490509
GB_GCA_016743215.1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.91888815	1	0.8883880781322009
RS_GCF_002356215.1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0.944888	1	0.9334339984902542
RS_GCF_001693275.1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0.944888	1	0.9289919748858453
RS_GCF_001693255.1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0.944888	1	0.9289919748858453
GB_GCA_012033055.1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0.92738086	1	0.9654271020611914
RS_GCF_001904615.1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0.9632801	1	0.9608857167639292
RS_GCF_000316605.1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0.9549815	1	0.9509596218487582
GB_GCA_014323965.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0.8877522	1	0.7998609194527564
GB_GCA_018141785.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0.9249736	1	0.8552231626751631
GB_GCA_000252485.1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.8382029	1	0.8465271773861168
GB_GCA_007693955.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94284874	1	0.813931282530348
GB_GCA_020721205.1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0.82889384	1	0.8906568191022576
GB_GCA_011391125.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0.8760025	1	0.6789375147221861
RS_GCF_000332035.1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94843394	1	0.9644705454744922
RS_GCF_000147335.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.94284874	1	0.813931282530348
GB_GCA_016903695.1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0.92929053	1	0.8820856755682628
RS_GCF_003007785.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.9589797	1	0.970589347351119
RS_GCF_008974145.1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8777784007064229
RS_GCF_000021825.1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9097471	1	0.9030144372586947
RS_GCF_014696875.1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9054059	1	0.8266454252748481
RS_GCF_017312365.1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0.94843394	1	0.9859635662213598
RS_GCF_000010625.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
GB_GCA_007095845.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
RS_GCF_015206885.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.92207086	1	0.9348105275301527
GB_GCA_007096045.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
GB_GCA_007095785.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
GB_GCA_009995705.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
RS_GCF_014698335.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.8707525834181362
GB_GCA_001264245.1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0.91749346	1	0.9436851712171193
GB_GCA_002282935.1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9086061550306852
RS_GCF_000981785.2	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0.9589797	1	0.9086061550306852
